2025-10-23 00:11:36,628 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 00:18:14,400 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 00:25:25,316 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 11:21:34,009 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 11:22:38,360 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 12:20:36,413 - firewall - INFO - Enhanced Firewall started successfully
2025-10-23 13:42:34,631 - firewall - INFO - Packet allowed: 192.168.0.216 -> 142.250.202.196 (Protocol-(17, 20)) | src=192.168.0.216 | dst=142.250.202.196 | proto=Protocol-(17, 20)
2025-10-23 13:42:34,632 - firewall - INFO - Packet allowed: 142.250.202.196 -> 192.168.0.216 (Protocol-(17, 20)) | src=142.250.202.196 | dst=192.168.0.216 | proto=Protocol-(17, 20)
2025-10-23 13:42:34,632 - firewall - INFO - Packet allowed: 3.209.95.179 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.209.95.179 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:34,732 - firewall - INFO - Packet allowed: 54.158.152.188 -> 192.168.0.216 (Protocol-(6, 20)) | src=54.158.152.188 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:34,733 - firewall - INFO - Packet allowed: 54.158.152.188 -> 192.168.0.216 (Protocol-(6, 20)) | src=54.158.152.188 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:34,733 - firewall - INFO - Packet allowed: 54.158.152.188 -> 192.168.0.216 (Protocol-(6, 20)) | src=54.158.152.188 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:34,733 - firewall - INFO - Packet allowed: 54.158.152.188 -> 192.168.0.216 (Protocol-(6, 20)) | src=54.158.152.188 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:34,733 - firewall - INFO - Packet allowed: 3.209.95.179 -> 192.168.0.216 (Protocol-(6, 20)) | src=3.209.95.179 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:34,734 - firewall - INFO - Packet allowed: 54.158.152.188 -> 192.168.0.216 (Protocol-(6, 20)) | src=54.158.152.188 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:34,734 - firewall - INFO - Packet allowed: 192.168.0.216 -> 54.158.152.188 (Protocol-(6, 20)) | src=192.168.0.216 | dst=54.158.152.188 | proto=Protocol-(6, 20)
2025-10-23 13:42:34,934 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:42:34,934 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:42:34,934 - firewall - INFO - Packet allowed: 50.17.210.61 -> 192.168.0.216 (Protocol-(6, 20)) | src=50.17.210.61 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:34,935 - firewall - INFO - Packet allowed: 192.168.0.216 -> 192.168.0.1 (Protocol-(17, 20)) | src=192.168.0.216 | dst=192.168.0.1 | proto=Protocol-(17, 20)
2025-10-23 13:42:34,935 - firewall - INFO - Packet allowed: 192.168.0.216 -> 192.168.0.1 (Protocol-(17, 20)) | src=192.168.0.216 | dst=192.168.0.1 | proto=Protocol-(17, 20)
2025-10-23 13:42:34,935 - firewall - INFO - Packet allowed: 192.168.0.1 -> 192.168.0.216 (Protocol-(17, 20)) | src=192.168.0.1 | dst=192.168.0.216 | proto=Protocol-(17, 20)
2025-10-23 13:42:34,935 - firewall - INFO - Packet allowed: 192.168.0.1 -> 192.168.0.216 (Protocol-(17, 20)) | src=192.168.0.1 | dst=192.168.0.216 | proto=Protocol-(17, 20)
2025-10-23 13:42:34,935 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,035 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,036 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,036 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,036 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,036 - firewall - INFO - Packet allowed: 50.17.210.61 -> 192.168.0.216 (Protocol-(6, 20)) | src=50.17.210.61 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,036 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,036 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,037 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,037 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,037 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,138 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,138 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,138 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,138 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,138 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,139 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,139 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,139 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,139 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,139 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,139 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,139 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,240 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,240 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,241 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,241 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,241 - firewall - INFO - Packet allowed: 44.210.154.85 -> 192.168.0.216 (Protocol-(6, 20)) | src=44.210.154.85 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,241 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,241 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,242 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,242 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,243 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,243 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,243 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,243 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,243 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,243 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,243 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,243 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,244 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,244 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,344 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,344 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,345 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,345 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,345 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,345 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,346 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,346 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,346 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,346 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,346 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,347 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,347 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,347 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,347 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,347 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,347 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,347 - firewall - INFO - Packet allowed: 44.210.154.85 -> 192.168.0.216 (Protocol-(6, 20)) | src=44.210.154.85 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,348 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,348 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,348 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,348 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,348 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,348 - firewall - INFO - Packet allowed: 104.18.18.125 -> 192.168.0.216 (Protocol-(6, 20)) | src=104.18.18.125 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,348 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,349 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,349 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,349 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,349 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,349 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,349 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,349 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,349 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,349 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,350 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,350 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,350 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,350 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,350 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,351 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,351 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,351 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,351 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,351 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,352 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,352 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,452 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,452 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,453 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,453 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,453 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,453 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,453 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,453 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,453 - firewall - INFO - Packet allowed: 192.168.0.216 -> 104.18.18.125 (Protocol-(6, 20)) | src=192.168.0.216 | dst=104.18.18.125 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,453 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,454 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,454 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,454 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,454 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,454 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,454 - firewall - INFO - Packet allowed: 13.107.246.63 -> 192.168.0.216 (Protocol-(6, 20)) | src=13.107.246.63 | dst=192.168.0.216 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,454 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,454 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,455 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,455 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,455 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:35,455 - firewall - INFO - Packet allowed: 192.168.0.216 -> 13.107.246.63 (Protocol-(6, 20)) | src=192.168.0.216 | dst=13.107.246.63 | proto=Protocol-(6, 20)
2025-10-23 13:42:36,460 - firewall - INFO - Packet allowed: 192.168.0.239 -> 255.255.255.255 (Protocol-(17, 20)) | src=192.168.0.239 | dst=255.255.255.255 | proto=Protocol-(17, 20)
2025-10-23 13:42:36,460 - firewall - INFO - Packet allowed: 192.168.0.239 -> 192.168.0.255 (Protocol-(17, 20)) | src=192.168.0.239 | dst=192.168.0.255 | proto=Protocol-(17, 20)
2025-10-23 13:42:36,461 - firewall - INFO - Packet allowed: 192.168.0.239 -> 255.255.255.255 (Protocol-(17, 20)) | src=192.168.0.239 | dst=255.255.255.255 | proto=Protocol-(17, 20)
2025-10-23 13:42:36,461 - firewall - INFO - Packet allowed: 192.168.0.239 -> 255.255.255.255 (Protocol-(17, 20)) | src=192.168.0.239 | dst=255.255.255.255 | proto=Protocol-(17, 20)
2025-10-23 13:42:36,763 - firewall - INFO - Packet allowed: 192.168.0.216 -> 142.251.168.188 (Protocol-(6, 20)) | src=192.168.0.216 | dst=142.251.168.188 | proto=Protocol-(6, 20)
2025-10-23 13:42:36,864 - firewall - INFO - Packet allowed: 142.251.168.188 -> 192.168.0.216 (Protocol-(6, 20)) | src=142.251.168.188 | dst=192.168.0.216 | proto=Protocol-(6, 20)
